transaction_id,client_id,industry,region,subscription_plan,onboarding_date,invoice_date,revenue_amount,service_cost,profit,payment_status,tenure_months,last_active_date,churn_flag,temp_id,Profit_margin,Outlier Flag,Year,Month
1147,353,Retail,North,Premium,03-01-2022,23-06-2023,2322,6690,-4368,Pending,17,23-06-2023,1,681,-188%,Outlier,2023,June
1151,279,Education,West,Standard,09-10-2022,02-09-2023,4967.93,2656,-3873,Pending,10,02-09-2023,1,682,-78%,Normal,2023,September
1152,459,Retail,East,Basic,06-07-2022,28-08-2022,6304,4012.75,7039,Paid,1,28-08-2022,1,683,112%,Outlier,2022,August
1153,472,Healthcare,South,Standard,16-12-2022,18-05-2023,4967.93,3508,-4658,NA,5,18-05-2023,1,684,-94%,Normal,2023,May
1154,229,Retail,West,Premium,07-05-2022,19-11-2023,5407,1635,3772,Pending,18,19-11-2023,0,685,70%,Normal,2023,November
1158,283,Finance,North,Premium,16-02-2022,06-08-2023,4967.93,4080,-5437,NA,17,06-08-2023,1,686,-109%,Outlier,2023,August
1160,414,Retail,North,Basic,01-01-2023,22-01-2024,3343,3110,233,Pending,12,22-01-2024,1,687,7%,Normal,2024,January
1161,361,IT,North,Standard,20-08-2022,19-04-2023,6368,6444,-76,NA,7,19-04-2023,1,688,-1%,Normal,2023,April
1166,438,Finance,North,Basic,16-03-2022,27-12-2022,929,3741,-2812,Paid,9,27-12-2022,1,689,-303%,Outlier,2022,December
1168,154,Finance,East,Basic,14-10-2022,08-11-2023,1890,951,939,Pending,12,08-11-2023,1,690,50%,Normal,2023,November
1169,309,Finance,West,Standard,07-08-2022,30-04-2023,5356,3967,1389,Overdue,8,30-04-2023,1,691,26%,Normal,2023,April
1170,341,Retail,West,Standard,01-01-2023,06-12-2023,8634,4012.75,9061,Paid,11,06-12-2023,1,692,105%,Outlier,2023,December
1173,332,Education,West,Premium,11-02-2022,07-09-2022,9734,4012.75,10692,Overdue,6,07-09-2022,0,693,110%,Outlier,2022,September
1176,484,Healthcare,South,Standard,29-07-2022,31-01-2023,4967.93,2671,-3397,NA,6,31-01-2023,0,694,-68%,Normal,2023,January
1178,170,Healthcare,East,Basic,10-09-2022,06-08-2023,5129,4012.75,5717,NA,10,06-08-2023,1,695,111%,Outlier,2023,August
1179,111,IT,East,Standard,31-05-2022,30-08-2022,9740,2163,7577,Pending,2,30-08-2022,1,696,78%,Normal,2022,August
1180,301,IT,East,Premium,29-03-2022,12-11-2023,5538,757,4781,Paid,19,12-11-2023,1,697,86%,Normal,2023,November
1181,280,Retail,West,Premium,16-11-2022,24-10-2023,308,4012.75,388,NA,11,24-10-2023,1,698,126%,Outlier,2023,October
1182,477,Education,North,Basic,25-01-2022,16-05-2023,2957,7257,-4300,NA,15,16-05-2023,1,699,-145%,Outlier,2023,May
1183,167,IT,South,Basic,23-05-2022,13-02-2023,2415,3616,-1201,Paid,8,13-02-2023,1,700,-50%,Normal,2023,February
1185,165,Retail,North,Basic,23-03-2022,08-02-2023,5910,4738,577.01,Paid,10,08-02-2023,1,701,10%,Normal,2023,February
1186,371,Retail,West,Basic,28-11-2022,23-11-2023,8105,733,7372,Paid,11,23-11-2023,1,702,91%,Normal,2023,November
1188,460,IT,North,Basic,07-12-2022,04-03-2023,9426,3185,6241,Pending,2,04-03-2023,0,703,66%,Normal,2023,March
1189,486,Retail,West,Basic,13-01-2022,24-07-2022,2938,4012.75,3920,Overdue,6,24-07-2022,1,704,133%,Outlier,2022,July
1190,306,Healthcare,North,Standard,06-11-2022,26-05-2024,9366,4012.75,9541,NA,18,26-05-2024,0,705,102%,Outlier,2024,May
1194,273,Finance,South,Basic,02-02-2022,09-04-2022,7097,7988,-891,Paid,2,09-04-2022,1,706,-13%,Normal,2022,April
1196,151,Education,West,Standard,29-09-2022,19-02-2023,6781,3098,3683,Paid,4,19-02-2023,1,707,54%,Normal,2023,February
1197,213,Education,West,Premium,17-02-2022,13-05-2022,8882,6645,2237,Overdue,2,13-05-2022,1,708,25%,Normal,2022,May
1198,397,Healthcare,East,Premium,14-06-2022,17-04-2023,1011,4076,-3065,Overdue,10,17-04-2023,0,709,-303%,Outlier,2023,April
1201,168,Finance,West,Premium,02-07-2022,02-05-2023,174,29,577.01,Pending,10,02-05-2023,0,710,332%,Outlier,2023,May
1204,414,Education,East,Premium,13-06-2022,21-07-2023,2709,4012.75,3391,NA,13,21-07-2023,0,711,125%,Outlier,2023,July
1208,192,Retail,South,Standard,31-07-2022,18-09-2022,7403,2311,5092,Pending,1,18-09-2022,1,712,69%,Normal,2022,September
1211,331,Retail,North,Basic,28-01-2022,12-10-2022,9666,5822,3844,Paid,8,12-10-2022,0,713,40%,Normal,2022,October
1212,148,Healthcare,South,Basic,11-03-2022,01-04-2023,4967.93,3490,-5359,Paid,12,01-04-2023,1,714,-108%,Outlier,2023,April
1214,313,IT,West,Basic,30-09-2022,07-12-2023,2632,7416,-4784,Pending,14,07-12-2023,0,715,-182%,Outlier,2023,December
1215,102,IT,South,Premium,22-02-2022,26-03-2023,4638,4012.75,4819,NA,13,26-03-2023,1,716,104%,Outlier,2023,March
1217,104,Education,South,Standard,15-09-2022,13-08-2023,7747,6710,1037,Paid,10,13-08-2023,1,717,13%,Normal,2023,August
1218,161,Healthcare,South,Standard,20-06-2022,10-10-2023,9785,1933,7852,Paid,15,10-10-2023,0,718,80%,Normal,2023,October
1219,415,Healthcare,North,Standard,03-10-2022,03-02-2024,4967.93,127,-1967,Overdue,16,03-02-2024,1,719,-40%,Normal,2024,February
1220,202,IT,West,Standard,07-02-2022,25-02-2023,4736,2224,2512,Overdue,12,25-02-2023,1,720,53%,Normal,2023,February
1221,123,Finance,South,Basic,17-12-2022,09-06-2024,5511,3453,2058,Paid,17,09-06-2024,1,721,37%,Normal,2024,June
1224,404,Healthcare,East,Basic,31-03-2022,02-05-2023,515,4012.75,729,Pending,13,02-05-2023,1,722,142%,Outlier,2023,May
1225,299,IT,South,Basic,15-11-2022,20-07-2023,4940,6495,577.01,Paid,8,20-07-2023,0,723,12%,Normal,2023,July
1227,203,Retail,North,Basic,01-06-2022,08-10-2023,4385,4770,-385,Overdue,16,08-10-2023,0,724,-9%,Normal,2023,October
1228,263,Education,West,Premium,20-06-2022,05-09-2023,8454,5332,3122,Paid,14,05-09-2023,1,725,37%,Normal,2023,September
1229,326,Education,East,Basic,29-01-2022,21-01-2023,4967.93,2588,-2850,Pending,11,21-01-2023,0,726,-57%,Normal,2023,January
1230,279,Education,West,Premium,25-08-2022,31-03-2023,6042,561,5481,NA,7,31-03-2023,1,727,91%,Normal,2023,March
1231,354,IT,North,Premium,02-12-2022,16-06-2023,9547,7278,2269,Paid,6,16-06-2023,1,728,24%,Normal,2023,June
1234,198,Finance,South,Basic,22-04-2022,05-09-2022,4967.93,6616,-7326,Paid,4,05-09-2022,1,729,-147%,Outlier,2022,September
1236,232,Retail,East,Standard,08-12-2022,08-10-2023,239,514,-275,Overdue,10,08-10-2023,0,730,-115%,Outlier,2023,October
1238,180,Retail,West,Premium,13-01-2022,18-09-2022,5392,650,4742,Overdue,8,18-09-2022,0,731,88%,Normal,2022,September
1240,183,Education,East,Standard,15-10-2022,02-06-2024,9291,3144,6147,Paid,19,02-06-2024,0,732,66%,Normal,2024,June
1241,403,Finance,West,Standard,22-10-2022,31-12-2023,55,4725,-4670,Paid,14,31-12-2023,0,733,-8491%,Outlier,2023,December
1242,464,Education,North,Premium,06-10-2022,20-02-2023,4332,3615,717,NA,4,20-02-2023,0,734,17%,Normal,2023,February
1243,316,Finance,South,Basic,22-05-2022,15-02-2023,4967.93,135,-155,Paid,8,15-02-2023,1,735,-3%,Normal,2023,February
1244,465,Education,South,Standard,19-06-2022,15-06-2023,1355,1207,577.01,Overdue,11,15-06-2023,1,736,43%,Normal,2023,June
1246,226,Finance,West,Premium,23-08-2022,16-04-2023,965,7732,-6767,Overdue,7,16-04-2023,1,737,-701%,Outlier,2023,April
1247,448,IT,North,Standard,25-02-2022,13-07-2023,3638,5333,-1695,Pending,16,13-07-2023,1,738,-47%,Normal,2023,July
1248,287,Finance,South,Premium,08-12-2022,01-06-2024,4967.93,3082,-3726,Overdue,17,01-06-2024,1,739,-75%,Normal,2024,June
1252,214,Education,East,Basic,28-03-2022,27-03-2023,212,893,-681,Paid,11,27-03-2023,0,740,-321%,Outlier,2023,March
1253,130,Retail,West,Basic,23-10-2022,21-01-2023,7976,7305,671,Paid,2,21-01-2023,0,741,8%,Normal,2023,January
1255,108,Retail,West,Premium,01-12-2022,10-07-2024,9748,7068,2680,Paid,19,10-07-2024,1,742,27%,Normal,2024,July
1258,298,Education,North,Premium,15-04-2022,22-08-2022,7169,6714,455,Pending,4,22-08-2022,1,743,6%,Normal,2022,August
1259,387,Healthcare,West,Standard,08-06-2022,11-02-2023,3837,554,3283,Paid,8,11-02-2023,0,744,86%,Normal,2023,February
1260,211,IT,West,Standard,31-03-2022,14-08-2023,6858,6540,318,Pending,16,14-08-2023,1,745,5%,Normal,2023,August
1263,493,Healthcare,South,Standard,22-12-2022,21-03-2024,4565,4903,-338,NA,14,21-03-2024,1,746,-7%,Normal,2024,March
1265,374,IT,South,Basic,22-07-2022,23-10-2023,7565,4848,2717,Pending,15,23-10-2023,0,747,36%,Normal,2023,October
1268,262,Education,South,Basic,10-01-2022,21-05-2022,1295,4573,-3278,Paid,4,21-05-2022,0,748,-253%,Outlier,2022,May
1269,257,Education,East,Basic,27-09-2022,29-11-2023,4967.93,5371,-6333,Paid,14,29-11-2023,0,749,-127%,Outlier,2023,November
1270,205,IT,West,Standard,21-09-2022,17-01-2023,7502,6992,510,NA,3,17-01-2023,0,750,7%,Normal,2023,January
1271,145,Retail,East,Basic,21-01-2022,09-03-2023,6355,6721,-366,Overdue,13,09-03-2023,0,751,-6%,Normal,2023,March
1273,227,Finance,North,Basic,23-07-2022,19-01-2023,757,3160,-2403,NA,5,19-01-2023,1,752,-317%,Outlier,2023,January
1274,438,Finance,South,Standard,07-11-2022,02-01-2023,2502,772,577.01,NA,1,02-01-2023,0,753,23%,Normal,2023,January
1279,203,Retail,North,Premium,05-11-2022,06-05-2024,1348,5118,-3770,Overdue,18,06-05-2024,1,754,-280%,Outlier,2024,May
1280,468,Finance,East,Premium,09-07-2022,25-06-2023,2861,4343,-1482,Pending,11,25-06-2023,1,755,-52%,Normal,2023,June
1283,454,Finance,North,Standard,28-08-2022,28-12-2022,4967.93,7467,-7574,NA,4,28-12-2022,0,756,-152%,Outlier,2022,December
1284,344,Healthcare,South,Standard,19-11-2022,28-11-2023,3146,4436,-1290,Overdue,12,28-11-2023,1,757,-41%,Normal,2023,November
1289,403,IT,South,Standard,07-07-2022,26-09-2023,4104,6061,-1957,NA,14,26-09-2023,1,758,-48%,Normal,2023,September
1291,459,Retail,West,Basic,08-11-2022,23-10-2023,4967.93,3724,-3744,Overdue,11,23-10-2023,0,759,-75%,Normal,2023,October
1293,302,Retail,North,Basic,03-10-2022,17-01-2024,2112,4012.75,2693,Overdue,15,17-01-2024,1,760,128%,Outlier,2024,January
1296,229,IT,North,Standard,07-05-2022,21-02-2023,6755,7017,-262,Overdue,9,21-02-2023,1,761,-4%,Normal,2023,February
1300,185,Retail,West,Premium,28-01-2022,15-08-2023,6090,311,5779,NA,18,15-08-2023,0,762,95%,Normal,2023,August
1303,417,Finance,North,Premium,08-09-2022,18-02-2024,8136,1948,6188,Pending,17,18-02-2024,1,763,76%,Normal,2024,February
1304,370,Healthcare,West,Premium,29-09-2022,18-07-2023,5431,7338,-1907,NA,9,18-07-2023,1,764,-35%,Normal,2023,July
1305,327,Retail,North,Standard,18-12-2022,20-09-2023,8908,7914,994,Pending,9,20-09-2023,0,765,11%,Normal,2023,September
1306,328,Finance,North,Basic,13-09-2022,24-03-2024,5037,2173,2864,Pending,18,24-03-2024,0,766,57%,Normal,2024,March
1307,247,Education,South,Premium,02-07-2022,16-01-2024,4670,1777,2893,Paid,18,16-01-2024,0,767,62%,Normal,2024,January
1308,309,Retail,South,Basic,05-12-2022,17-04-2024,9129,2035,7094,Pending,16,17-04-2024,1,768,78%,Normal,2024,April
1309,459,Retail,West,Premium,10-02-2022,17-10-2022,4444,7368,-2924,Pending,8,17-10-2022,0,769,-66%,Normal,2022,October
1310,277,Education,North,Basic,10-03-2022,10-05-2022,2209,2301,-92,Paid,2,10-05-2022,0,770,-4%,Normal,2022,May
1311,116,Education,West,Premium,26-01-2022,29-03-2023,4967.93,5742,-6556,Paid,14,29-03-2023,0,771,-132%,Outlier,2023,March
1312,343,Finance,East,Basic,28-02-2022,26-05-2022,11,2259,-2248,Overdue,2,26-05-2022,1,772,-20436%,Outlier,2022,May
1313,176,Education,North,Premium,02-11-2022,01-03-2023,5547,3555,1992,NA,3,01-03-2023,1,773,36%,Normal,2023,March
1316,385,Healthcare,North,Premium,27-09-2022,02-09-2023,6872,4012.75,6992,Pending,11,02-09-2023,1,774,102%,Outlier,2023,September
1318,317,Finance,South,Basic,24-06-2022,28-11-2023,3613,2061,1552,Paid,17,28-11-2023,0,775,43%,Normal,2023,November
1319,207,Healthcare,West,Standard,21-08-2022,29-08-2023,7010,939,6071,Pending,12,29-08-2023,0,776,87%,Normal,2023,August
1321,355,Education,East,Premium,14-11-2022,16-04-2023,7736,3547,4189,NA,5,16-04-2023,1,777,54%,Normal,2023,April
1323,217,IT,North,Premium,28-11-2022,01-05-2024,4967.93,7813,-8634,NA,17,01-05-2024,0,778,-174%,Outlier,2024,May
1327,128,Retail,North,Basic,29-04-2022,27-10-2023,3313,4012.75,3841,NA,17,27-10-2023,0,779,116%,Outlier,2023,October
1329,317,Retail,North,Premium,26-09-2022,06-03-2024,4311,7714,-3403,NA,17,06-03-2024,0,780,-79%,Normal,2024,March
1330,443,Retail,South,Basic,08-08-2022,19-07-2023,7273,7651,-378,Paid,11,19-07-2023,1,781,-5%,Normal,2023,July
1331,360,IT,West,Basic,13-06-2022,14-03-2023,5916,4012.75,6078,Pending,9,14-03-2023,0,782,103%,Outlier,2023,March
1332,244,Healthcare,West,Premium,18-05-2022,10-08-2023,2647,495,2152,Pending,14,10-08-2023,0,783,81%,Normal,2023,August
1333,465,Retail,East,Basic,20-02-2022,26-08-2023,5842,4403,1439,Paid,18,26-08-2023,0,784,25%,Normal,2023,August
1334,202,Healthcare,North,Premium,04-12-2022,05-03-2023,4809,4012.75,4860,Paid,3,05-03-2023,1,785,101%,Outlier,2023,March
1335,242,IT,North,Basic,21-05-2022,24-09-2022,4967.93,6265,-6307,Overdue,4,24-09-2022,1,786,-127%,Outlier,2022,September
1338,357,Finance,South,Basic,26-02-2022,15-08-2023,4967.93,3263,577.01,Overdue,17,15-08-2023,0,787,12%,Normal,2023,August
1339,290,Retail,South,Basic,29-10-2022,04-01-2024,4967.93,4012.75,-804,NA,14,04-01-2024,1,788,-16%,Normal,2024,January
1341,188,Retail,West,Basic,21-08-2022,05-01-2024,7696,6088,577.01,NA,16,05-01-2024,0,789,7%,Normal,2024,January
1342,167,Healthcare,South,Premium,27-04-2022,13-07-2022,1680,4012.75,1830,Pending,2,13-07-2022,1,790,109%,Outlier,2022,July
1344,410,Retail,West,Premium,10-04-2022,07-10-2022,5919,1657,4262,Pending,5,07-10-2022,0,791,72%,Normal,2022,October
1345,449,Education,North,Premium,24-11-2022,30-03-2023,6101,3541,2560,Paid,4,30-03-2023,1,792,42%,Normal,2023,March
1346,139,Retail,West,Premium,19-09-2022,04-12-2022,8405,2916,577.01,Overdue,2,04-12-2022,1,793,7%,Normal,2022,December
1347,325,Finance,North,Premium,31-07-2022,08-09-2022,9880,2699,7181,NA,1,08-09-2022,1,794,73%,Normal,2022,September
1348,213,Healthcare,South,Standard,22-01-2022,04-02-2023,4967.93,5845,-6821,Paid,12,04-02-2023,0,795,-137%,Outlier,2023,February
1349,425,Education,South,Premium,26-05-2022,23-05-2023,5007,496,4511,NA,11,23-05-2023,0,796,90%,Normal,2023,May
1350,473,Retail,West,Standard,31-05-2022,02-08-2023,4967.93,7094,-8611,Pending,14,02-08-2023,0,797,-173%,Outlier,2023,August
1352,407,Finance,North,Standard,31-07-2022,05-03-2023,531,6076,577.01,NA,7,05-03-2023,1,798,109%,Outlier,2023,March
1353,378,IT,South,Standard,12-01-2022,12-08-2022,4116,3401,715,Paid,7,12-08-2022,1,799,17%,Normal,2022,August
1354,170,IT,South,Basic,12-04-2022,17-05-2023,5624,6725,-1101,Overdue,13,17-05-2023,0,800,-20%,Normal,2023,May
1355,249,Retail,South,Standard,09-10-2022,13-01-2024,8273,5441,2832,NA,15,13-01-2024,0,801,34%,Normal,2024,January
1356,262,IT,North,Standard,19-12-2022,15-04-2024,1079,1487,-408,Pending,15,15-04-2024,1,802,-38%,Normal,2024,April
1358,391,Education,East,Basic,09-11-2022,01-05-2023,7485,6895,590,NA,5,01-05-2023,0,803,8%,Normal,2023,May
1359,209,IT,South,Standard,06-02-2022,31-08-2023,6408,1970,4438,NA,18,31-08-2023,1,804,69%,Normal,2023,August
1360,447,Finance,South,Premium,25-03-2022,19-03-2023,7832,348,7484,Overdue,11,19-03-2023,1,805,96%,Normal,2023,March
1361,219,Education,North,Basic,06-10-2022,12-03-2023,4967.93,4321,-4365,Paid,5,12-03-2023,1,806,-88%,Normal,2023,March
1362,416,Finance,West,Standard,26-09-2022,19-02-2024,952,3344,-2392,Pending,16,19-02-2024,0,807,-251%,Outlier,2024,February
1363,407,Education,South,Standard,09-10-2022,26-02-2023,6632,4012.75,6877,NA,4,26-02-2023,1,808,104%,Outlier,2023,February
1364,110,Retail,East,Basic,01-01-2022,21-02-2022,7954,2280,5674,Overdue,1,21-02-2022,0,809,71%,Normal,2022,February
1365,442,Education,East,Basic,13-07-2022,08-12-2022,3815,654,3161,Overdue,4,08-12-2022,1,810,83%,Normal,2022,December
1366,258,Healthcare,North,Standard,03-04-2022,07-06-2022,4967.93,6524,-7925,Pending,2,07-06-2022,0,811,-160%,Outlier,2022,June
1370,176,Healthcare,South,Premium,19-02-2022,02-08-2023,3299,5433,-2134,Overdue,17,02-08-2023,1,812,-65%,Normal,2023,August
1372,115,Retail,East,Basic,10-07-2022,07-01-2023,4967.93,3751,-4323,NA,5,07-01-2023,0,813,-87%,Normal,2023,January
1373,101,Finance,South,Premium,02-08-2022,14-12-2023,2913,7314,-4401,Pending,16,14-12-2023,0,814,-151%,Outlier,2023,December
1374,249,Retail,South,Standard,17-04-2022,02-08-2022,8259,119,8140,Pending,3,02-08-2022,0,815,99%,Normal,2022,August
1375,485,Healthcare,West,Standard,08-03-2022,07-07-2023,6288,2020,4268,NA,15,07-07-2023,1,816,68%,Normal,2023,July
1377,426,Retail,East,Standard,06-04-2022,08-10-2023,8836,2297,6539,Pending,18,08-10-2023,1,817,74%,Normal,2023,October
1378,347,IT,North,Standard,30-08-2022,23-03-2024,7775,3040,4735,Pending,18,23-03-2024,1,818,61%,Normal,2024,March
1379,255,Retail,East,Basic,17-12-2022,08-08-2024,5141,3051,2090,Overdue,19,08-08-2024,0,819,41%,Normal,2024,August
1380,469,Education,South,Premium,27-07-2022,12-04-2023,5862,2331,3531,Pending,8,12-04-2023,1,820,60%,Normal,2023,April
1381,381,Healthcare,South,Basic,28-07-2022,08-12-2023,2369,5604,-3235,Paid,16,08-12-2023,1,821,-137%,Outlier,2023,December
1382,124,Education,West,Standard,08-06-2022,13-01-2024,3,2117,-2114,Overdue,19,13-01-2024,1,822,-70467%,Outlier,2024,January
1383,376,IT,West,Standard,02-10-2022,11-11-2023,8945,1424,7521,Paid,13,11-11-2023,0,823,84%,Normal,2023,November
1387,444,Healthcare,South,Basic,20-10-2022,04-06-2023,4967.93,7947,577.01,Paid,7,04-06-2023,1,824,12%,Normal,2023,June
1389,386,IT,West,Basic,19-08-2022,16-02-2023,1043,6363,-5320,Paid,5,16-02-2023,1,825,-510%,Outlier,2023,February
1390,442,Finance,North,Basic,02-02-2022,11-08-2022,4967.93,730,-1369,Overdue,6,11-08-2022,0,826,-28%,Normal,2022,August
1391,136,Retail,South,Standard,04-11-2022,09-06-2023,4967.93,6595,-7505,NA,7,09-06-2023,0,827,-151%,Outlier,2023,June
1392,134,IT,West,Premium,10-04-2022,05-02-2023,1821,1520,301,Pending,9,05-02-2023,1,828,17%,Normal,2023,February
1393,309,Retail,West,Standard,28-08-2022,27-02-2024,3396,4423,-1027,Paid,17,27-02-2024,0,829,-30%,Normal,2024,February
1395,354,IT,South,Premium,04-11-2022,04-12-2023,259,4012.75,967,Paid,13,04-12-2023,1,830,373%,Outlier,2023,December
1396,237,Healthcare,South,Standard,24-10-2022,16-03-2023,3045,218,2827,Overdue,4,16-03-2023,0,831,93%,Normal,2023,March
1399,113,IT,North,Premium,04-07-2022,05-10-2022,5081,1726,3355,NA,3,05-10-2022,0,832,66%,Normal,2022,October
1401,167,Finance,South,Basic,18-04-2022,06-08-2022,3563,2649,914,Paid,3,06-08-2022,1,833,26%,Normal,2022,August
1402,449,Retail,East,Premium,31-01-2022,01-07-2022,4967.93,1787,-2414,Overdue,5,01-07-2022,1,834,-49%,Normal,2022,July
1409,486,Finance,West,Basic,25-04-2022,03-11-2022,2982,4012.75,577.01,NA,6,03-11-2022,0,835,19%,Normal,2022,November
1412,118,IT,North,Standard,08-11-2022,20-09-2023,4967.93,7804,-8150,Paid,10,20-09-2023,0,836,-164%,Outlier,2023,September
1414,293,Healthcare,North,Basic,20-09-2022,09-10-2023,426,1831,577.01,Overdue,12,09-10-2023,0,837,135%,Outlier,2023,October
1416,321,Education,North,Standard,28-11-2022,05-07-2024,2843,2549,577.01,Overdue,19,05-07-2024,0,838,20%,Normal,2024,July
1417,420,Finance,North,Standard,15-10-2022,24-11-2023,1151,7158,-6007,Pending,13,24-11-2023,1,839,-522%,Outlier,2023,November
1418,486,Education,West,Standard,20-12-2022,28-04-2024,8071,4864,3207,NA,16,28-04-2024,1,840,40%,Normal,2024,April
1420,296,Retail,East,Basic,17-10-2022,05-02-2023,8193,4012.75,577.01,Pending,3,05-02-2023,1,841,7%,Normal,2023,February
1421,137,Healthcare,West,Basic,26-02-2022,20-10-2022,8211,1762,6449,Overdue,7,20-10-2022,0,842,79%,Normal,2022,October
1424,345,Education,South,Basic,20-05-2022,17-07-2022,2752,5576,-2824,Overdue,1,17-07-2022,1,843,-103%,Outlier,2022,July
1425,113,Education,South,Standard,25-09-2022,11-03-2023,1693,5186,-3493,Pending,5,11-03-2023,0,844,-206%,Outlier,2023,March
1427,452,Healthcare,North,Basic,26-12-2022,26-03-2023,3404,3034,370,Pending,3,26-03-2023,0,845,11%,Normal,2023,March
1428,272,Finance,South,Basic,15-03-2022,26-05-2022,6100,6484,-384,Overdue,2,26-05-2022,1,846,-6%,Normal,2022,May
1429,299,IT,South,Basic,22-05-2022,08-08-2022,7521,1849,5672,Pending,2,08-08-2022,1,847,75%,Normal,2022,August
1431,429,IT,East,Premium,06-03-2022,12-06-2022,6331,1315,5016,Paid,3,12-06-2022,0,848,79%,Normal,2022,June
1432,465,Retail,North,Standard,03-09-2022,23-06-2023,7428,971,6457,Overdue,9,23-06-2023,1,849,87%,Normal,2023,June
1434,244,Finance,West,Basic,26-12-2022,11-02-2023,3709,6091,-2382,Pending,1,11-02-2023,1,850,-64%,Normal,2023,February
1436,326,Healthcare,West,Premium,20-02-2022,05-04-2023,8679,7882,797,Pending,13,05-04-2023,0,851,9%,Normal,2023,April
1437,331,Education,South,Standard,28-05-2022,26-10-2023,194,260,-66,Overdue,16,26-10-2023,0,852,-34%,Normal,2023,October
1438,401,Retail,West,Premium,01-02-2022,15-04-2023,6308,221,6087,NA,14,15-04-2023,1,853,96%,Normal,2023,April
1439,362,Education,East,Basic,04-06-2022,18-04-2023,4784,4012.75,5418,Paid,10,18-04-2023,0,854,113%,Outlier,2023,April
1440,429,Finance,South,Premium,27-11-2022,21-06-2023,5766,7618,-1852,Overdue,6,21-06-2023,0,855,-32%,Normal,2023,June
1441,177,Retail,North,Premium,14-06-2022,02-10-2023,4967.93,6672,-7518,Paid,15,02-10-2023,0,856,-151%,Outlier,2023,October
1442,248,Education,South,Basic,18-09-2022,23-11-2023,6609,1480,5129,Overdue,14,23-11-2023,0,857,78%,Normal,2023,November
1444,268,Retail,West,Basic,09-02-2022,21-06-2022,9570,594,8976,Pending,4,21-06-2022,0,858,94%,Normal,2022,June
1445,105,Healthcare,North,Premium,11-08-2022,10-09-2023,8478,6457,2021,Pending,12,10-09-2023,1,859,24%,Normal,2023,September
1448,455,Education,West,Premium,17-04-2022,23-05-2023,7566,4012.75,8240,Pending,13,23-05-2023,0,860,109%,Outlier,2023,May
